month,Species,NumMosquitos,Sunset,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Station,WnvPresent
7,CULEX PIPIENS/RESTUANS,5,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,13,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,5,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS,3,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,2,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,6,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,2,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,4,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,2,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,4,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,10,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,14,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,3,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,2,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,3,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,5,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,4,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,3,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,7,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,4,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,2,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,2,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX PIPIENS/RESTUANS,2,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
7,CULEX RESTUANS,1,1923,1490,74.0,62.0,68.0,-6.0,52.0,59.0,3.0,0.0,29.49,30.12,11.3,4.0,11.5,2,0
8,CULEX PIPIENS/RESTUANS,33,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,50,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,1
8,CULEX PIPIENS/RESTUANS,21,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,1
8,CULEX RESTUANS,8,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,28,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,39,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,6,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,5,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,1
8,CULEX RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,5,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,8,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,6,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,14,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,6,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,23,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,11,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,13,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,6,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,10,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,33,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,9,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,14,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,50,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,8,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,4,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,4,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,12,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,4,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,8,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,12,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,8,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,4,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,8,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,7,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,1
8,CULEX PIPIENS/RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,4,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,15,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,41,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,26,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,5,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,50,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,1
8,CULEX PIPIENS,22,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,4,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,7,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,9,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,3,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,4,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,5,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,4,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,12,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,16,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,26,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,16,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,10,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,1
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,9,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX RESTUANS,1,1918,1480,85.0,71.0,78.0,4.0,61.0,67.0,13.0,0.001,29.29,30.0,5.8,25.0,6.6,1,0
8,CULEX PIPIENS/RESTUANS,11,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS/RESTUANS,12,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS,2,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS,8,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS/RESTUANS,7,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS/RESTUANS,21,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX RESTUANS,4,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX RESTUANS,3,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS,20,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS,21,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS/RESTUANS,4,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS/RESTUANS,2,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS,2,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS,5,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
8,CULEX PIPIENS/RESTUANS,3,1918,1480,83.0,70.0,77.0,3.0,60.0,66.0,12.0,0.0,29.35,29.99,6.4,23.0,7.0,2,0
